video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label,clean_title,clean_description,combined_text
DRCj3mw3XB0,Jawaharlal Nehru University,rankings,NIRF,Jawaharlal Nehru University NIRF,"Top 10 Central University | BHU, JNU,DU NIRF Rank, QS Rank | how to check best university#cuetug #QS","Join whats app group : https://chat.whatsapp....​ . Disclaimer : Copyright Disclaimer under section 107 of the Copyright Act 1976, ...",Pankaj Baitha ,2025-07-05T11:38:55Z,2025,30,3,0,PT12M40S,unknown,https://www.youtube.com/watch?v=DRCj3mw3XB0,18,Relevant,"Top 10 Central University | BHU, JNU,DU NIRF Rank, QS Rank | how to check best university#cuetug #QS","Join whats app group : . Disclaimer : Copyright Disclaimer under section 107 of the Copyright Act 1976, .","Top 10 Central University | BHU, JNU,DU NIRF Rank, QS Rank | how to check best university#cuetug #QS Join whats app group : . Disclaimer : Copyright Disclaimer under section 107 of the Copyright Act 1976, ."
p5fmrX368_M,Jawaharlal Nehru University,rankings,NIRF,Jawaharlal Nehru University NIRF,"NIRF Ranking 2024: IIPS, JMI और JNU ने मारी बाज़ी  | Top 10 central university of India of NIRF",NIRFRanking #iiscbangalore #Toprankinguniversity #top10university #jamiahamdard #banarashinduuniversity इस बार की ...,Awaz The Voice ,2024-08-13T11:30:32Z,2024,47,1,0,PT1M57S,unknown,https://www.youtube.com/watch?v=p5fmrX368_M,18,Relevant,"NIRF Ranking 2024: IIPS, JMI और JNU ने मारी बाज़ी | Top 10 central university of India of NIRF",NIRFRanking #iiscbangalore #Toprankinguniversity #top10university #jamiahamdard #banarashinduuniversity इस बार की .,"NIRF Ranking 2024: IIPS, JMI और JNU ने मारी बाज़ी | Top 10 central university of India of NIRF NIRFRanking #iiscbangalore #Toprankinguniversity #top10university #jamiahamdard #banarashinduuniversity इस बार की ."
kvCi_Yys77Y,Jawaharlal Nehru University,rankings,NIRF,Jawaharlal Nehru University NIRF,🟢LIVE: NIRF Ranked Top Universities In India | Jamia Millia | AMU | NIRF Ranking 2023 |  News18 Urdu,"The National Institutional Ranking Framework (NIRF) Rankings 2023 released today. This time, too, the Indian Institute of Science ...",News18 Urdu,2023-06-05T22:42:39Z,2023,361,2,0,PT1H20M57S,unknown,https://www.youtube.com/watch?v=kvCi_Yys77Y,18,Relevant,🟢LIVE: NIRF Ranked Top Universities In India | Jamia Millia | AMU | NIRF Ranking 2023 | News18 Urdu,"The National Institutional Ranking Framework (NIRF) Rankings 2023 released today. This time, too, the Indian Institute of Science .","🟢LIVE: NIRF Ranked Top Universities In India | Jamia Millia | AMU | NIRF Ranking 2023 | News18 Urdu The National Institutional Ranking Framework (NIRF) Rankings 2023 released today. This time, too, the Indian Institute of Science ."
IImn6nsqUg8,University of Madras,rankings,NIRF,University of Madras NIRF,NIRF Rankings 2024: IIT Madras Tops Again!,nirf #naac #engineering #admission #career #ranking #ugc #mirandahouse #hackathon #nirfranking #admissions #nba #college ...,Book Summary,2024-08-13T07:36:05Z,2024,4,3,0,PT2M49S,unknown,https://www.youtube.com/watch?v=IImn6nsqUg8,18,Relevant,NIRF Rankings 2024: IIT Madras Tops Again!,nirf #naac #engineering #admission #career #ranking #ugc #mirandahouse #hackathon #nirfranking #admissions #nba #college .,NIRF Rankings 2024: IIT Madras Tops Again! nirf #naac #engineering #admission #career #ranking #ugc #mirandahouse #hackathon #nirfranking #admissions #nba #college .
rYKEr6UyZpE,University of Madras,rankings,NIRF,University of Madras NIRF,🔬 Top Research Institutions in India 2024 | NIRF Ranking Explained,"Discover the Top Research Institutions in India (2024) as ranked by the National Institutional Ranking Framework (NIRF), Ministry ...",Infinity Knowledge ,2025-10-06T13:19:17Z,2025,173,0,0,PT1M,unknown,https://www.youtube.com/watch?v=rYKEr6UyZpE,18,Relevant,🔬 Top Research Institutions in India 2024 | NIRF Ranking Explained,"Discover the Top Research Institutions in India (2024) as ranked by the National Institutional Ranking Framework (NIRF), Ministry .","🔬 Top Research Institutions in India 2024 | NIRF Ranking Explained Discover the Top Research Institutions in India (2024) as ranked by the National Institutional Ranking Framework (NIRF), Ministry ."
hwSOdI2xapQ,Osmania University,rankings,NIRF,Osmania University NIRF,NIRF Ranking 2023: Top 10 Pharmacy Colleges In India,NIRF Ranking 2023: Top 10 Pharmacy Colleges In India || bb KIDS LIKE THE VIDEO AND SUBSCRIBE THE CHANNEL.,bb KIDS,2023-06-10T08:43:31Z,2023,357,9,0,PT10S,unknown,https://www.youtube.com/watch?v=hwSOdI2xapQ,18,Relevant,NIRF Ranking 2023: Top 10 Pharmacy Colleges In India,NIRF Ranking 2023: Top 10 Pharmacy Colleges In India || bb KIDS LIKE THE VIDEO AND SUBSCRIBE THE CHANNEL.,NIRF Ranking 2023: Top 10 Pharmacy Colleges In India NIRF Ranking 2023: Top 10 Pharmacy Colleges In India || bb KIDS LIKE THE VIDEO AND SUBSCRIBE THE CHANNEL.
8cf58exrCIM,Delhi University,rankings,NIRF,Delhi University NIRF,Top 10 Law colleges in India as per NIRF ranking 2023,"Here are the top 10 Law colleges in India as per NIRF ranking 2023. In number 1, National Law School of India University, ...",Guide Me Career,2023-06-23T06:49:54Z,2023,552,40,0,PT59S,unknown,https://www.youtube.com/watch?v=8cf58exrCIM,18,Relevant,Top 10 Law colleges in India as per NIRF ranking 2023,"Here are the top 10 Law colleges in India as per NIRF ranking 2023. In number 1, National Law School of India University, .","Top 10 Law colleges in India as per NIRF ranking 2023 Here are the top 10 Law colleges in India as per NIRF ranking 2023. In number 1, National Law School of India University, ."
KyOrYWvz-Fg,University of Rajasthan,rankings,NIRF,University of Rajasthan NIRF,Top 10out of 50 medical College in india| Nirf rank| #medicalcollege  #shorts #youtubeshorts,Top 10 out of 50 medical College in india| Nirf rank| #medicalcollege #shorts #youtubeshorts.,THE AID OF LEARNING,2023-02-28T10:15:00Z,2023,1059,20,0,PT16S,unknown,https://www.youtube.com/watch?v=KyOrYWvz-Fg,18,Relevant,Top 10out of 50 medical College in india| Nirf rank| #medicalcollege #shorts #youtubeshorts,Top 10 out of 50 medical College in india| Nirf rank| #medicalcollege #shorts #youtubeshorts.,Top 10out of 50 medical College in india| Nirf rank| #medicalcollege #shorts #youtubeshorts Top 10 out of 50 medical College in india| Nirf rank| #medicalcollege #shorts #youtubeshorts.
5RTrbjYqvEw,Jawaharlal Nehru University,rankings,NIRF,Jawaharlal Nehru University NIRF,JNU Campus Tour: A Glimpse of College Life in Delhi | PSR | College Life | Delhi 🏫🎓 #JNU #shorts,"Join us on a short tour of the Jawaharlal Nehru University (JNU), one of India's premier universities. JNU is known for its academic ...",Subham Ranjan NSIT,2023-09-27T04:30:01Z,2023,542,29,7,PT38S,unknown,https://www.youtube.com/watch?v=5RTrbjYqvEw,18,Relevant,JNU Campus Tour: A Glimpse of College Life in Delhi | PSR | College Life | Delhi 🏫🎓 #JNU #shorts,"Join us on a short tour of the Jawaharlal Nehru University (JNU), one of India's premier universities. JNU is known for its academic .","JNU Campus Tour: A Glimpse of College Life in Delhi | PSR | College Life | Delhi 🏫🎓 #JNU #shorts Join us on a short tour of the Jawaharlal Nehru University (JNU), one of India's premier universities. JNU is known for its academic ."
6Cndw8NwV5g,University of Mumbai,rankings,NIRF,University of Mumbai NIRF,#neet2023 #mbbsadmission NIRF ranking wise Top 50 #medicalcolleges of India.,NIRF Ranking: A Benchmark for Medical Colleges in India for MBBS Admission The National Institutional Ranking Framework ...,NEET NRI Quota Admission,2023-06-12T06:57:42Z,2023,6363,14,0,PT9M10S,unknown,https://www.youtube.com/watch?v=6Cndw8NwV5g,18,Relevant,#neet2023 #mbbsadmission NIRF ranking wise Top 50 #medicalcolleges of India.,NIRF Ranking: A Benchmark for Medical Colleges in India for MBBS Admission The National Institutional Ranking Framework .,#neet2023 #mbbsadmission NIRF ranking wise Top 50 #medicalcolleges of India. NIRF Ranking: A Benchmark for Medical Colleges in India for MBBS Admission The National Institutional Ranking Framework .
PW14KX_41CE,Harcourt Butler Technical University,rankings,NIRF,Harcourt Butler Technical University NIRF,IIT Kanpur Review 2023 ✨ | Campus | Seats Intake | NIRF Ranking | Admission | Placements,IIT Kanpur Review | Campus | Seats Intake | NIRF Ranking | Admission | Placements | Fees ----------------------------------------- ⭐Free ...,CAREERKICK JEE,2023-02-21T08:55:28Z,2023,855,34,2,PT56S,unknown,https://www.youtube.com/watch?v=PW14KX_41CE,18,Relevant,IIT Kanpur Review 2023 ✨ | Campus | Seats Intake | NIRF Ranking | Admission | Placements,IIT Kanpur Review | Campus | Seats Intake | NIRF Ranking | Admission | Placements | Fees ----------------------------------------- ⭐Free .,IIT Kanpur Review 2023 ✨ | Campus | Seats Intake | NIRF Ranking | Admission | Placements IIT Kanpur Review | Campus | Seats Intake | NIRF Ranking | Admission | Placements | Fees ----------------------------------------- ⭐Free .
kymDycYQvJs,Jawaharlal Nehru University,rankings,NIRF,Jawaharlal Nehru University NIRF,CUET 2025: Top 10 Universities in India - NIRF Ranking 2024 🏆 #CUET2025,"CUET 2025 ke liye university selection karna hai? NIRF Ranking 2024 ke hisaab se, yeh rahi top 10 universities in India: Indian ...",Unimonks CUET,2025-03-04T04:30:30Z,2025,117,0,0,PT1M1S,unknown,https://www.youtube.com/watch?v=kymDycYQvJs,18,Relevant,CUET 2025: Top 10 Universities in India - NIRF Ranking 2024 🏆 #CUET2025,"CUET 2025 ke liye university selection karna hai? NIRF Ranking 2024 ke hisaab se, yeh rahi top 10 universities in India: Indian .","CUET 2025: Top 10 Universities in India - NIRF Ranking 2024 🏆 #CUET2025 CUET 2025 ke liye university selection karna hai? NIRF Ranking 2024 ke hisaab se, yeh rahi top 10 universities in India: Indian ."
wHUopQH_NGM,Jawaharlal Nehru University,rankings,NIRF,Jawaharlal Nehru University NIRF,Top 10 Universities in India 2025 | NIRF Ranking 2025 by Ministry of Education,Top 10 Universities in India 2025 | NIRF Ranking 2025 by Ministry of Education भारत में हायर एजुकेशन के ...,Global Students Guider,2025-09-09T03:16:28Z,2025,708,18,5,PT1M23S,unknown,https://www.youtube.com/watch?v=wHUopQH_NGM,18,Relevant,Top 10 Universities in India 2025 | NIRF Ranking 2025 by Ministry of Education,Top 10 Universities in India 2025 | NIRF Ranking 2025 by Ministry of Education भारत में हायर एजुकेशन के .,Top 10 Universities in India 2025 | NIRF Ranking 2025 by Ministry of Education Top 10 Universities in India 2025 | NIRF Ranking 2025 by Ministry of Education भारत में हायर एजुकेशन के .
gxnS71n-YnE,Aligarh Muslim University,rankings,NIRF,Aligarh Muslim University NIRF,Top 10 Law Colleges in India 2025 | NIRF Ranking,Top 10 Law Colleges in India 2025 | NIRF Ranking Best Law Universities | #lawcollage #top10colleges #nlubangalore #lawyer ...,Global Students Guider,2025-09-13T02:46:28Z,2025,472,19,7,PT1M12S,unknown,https://www.youtube.com/watch?v=gxnS71n-YnE,18,Relevant,Top 10 Law Colleges in India 2025 | NIRF Ranking,Top 10 Law Colleges in India 2025 | NIRF Ranking Best Law Universities | #lawcollage #top10colleges #nlubangalore #lawyer .,Top 10 Law Colleges in India 2025 | NIRF Ranking Top 10 Law Colleges in India 2025 | NIRF Ranking Best Law Universities | #lawcollage #top10colleges #nlubangalore #lawyer .
ISxxS3eNggw,Lucknow University,rankings,NIRF,Lucknow University NIRF,"University of Lucknow Complete Guide 2025: Review, Ranking, Fees &amp; Admission Explained","Here's everything you need to know about University of Lucknow, Establishment year: 1921, NIRF Ranking 2024: 97 (University), ...",shiksha.com,2025-08-13T06:30:09Z,2025,653,2,1,PT46S,unknown,https://www.youtube.com/watch?v=ISxxS3eNggw,18,Relevant,"University of Lucknow Complete Guide 2025: Review, Ranking, Fees & Admission Explained","Here's everything you need to know about University of Lucknow, Establishment year: 1921, NIRF Ranking 2024: 97 (University), .","University of Lucknow Complete Guide 2025: Review, Ranking, Fees & Admission Explained Here's everything you need to know about University of Lucknow, Establishment year: 1921, NIRF Ranking 2024: 97 (University), ."
vi80xM9ieKw,Jamia Millia Islamia,rankings,NIRF,Jamia Millia Islamia NIRF,Top 10 Law colleges in India | As per NIRF ranking 2023,"Here are the top 10 Law colleges in India as per NIRF ranking 2023. In number 1, National Law School of India University, ...",Guide Me Career,2023-06-29T09:31:24Z,2023,255,14,0,PT1M32S,unknown,https://www.youtube.com/watch?v=vi80xM9ieKw,18,Relevant,Top 10 Law colleges in India | As per NIRF ranking 2023,"Here are the top 10 Law colleges in India as per NIRF ranking 2023. In number 1, National Law School of India University, .","Top 10 Law colleges in India | As per NIRF ranking 2023 Here are the top 10 Law colleges in India as per NIRF ranking 2023. In number 1, National Law School of India University, ."
bZ5iIuBmgEk,University of Mumbai,rankings,NIRF,University of Mumbai NIRF,Top MBA colleges without NIRF RANK #shorts,"WhatsApp ""Guide"" to 8585951111 and jumpstart your career today! Top MBA colleges without NIRF RANK #shorts Don't miss out ...",shiksha.com,2023-05-09T15:30:15Z,2023,6403,140,2,PT59S,unknown,https://www.youtube.com/watch?v=bZ5iIuBmgEk,18,Relevant,Top MBA colleges without NIRF RANK #shorts,"WhatsApp ""Guide"" to 8585951111 and jumpstart your career today! Top MBA colleges without NIRF RANK #shorts Don't miss out .","Top MBA colleges without NIRF RANK #shorts WhatsApp ""Guide"" to 8585951111 and jumpstart your career today! Top MBA colleges without NIRF RANK #shorts Don't miss out ."
BAHDss5lygA,Jawaharlal Nehru University,rankings,NIRF,Jawaharlal Nehru University NIRF,Top 10 Universities in India 2025 | NIRF Ranking#Top10Universities #NIRFRanking2025#subscribe,India ke top 10 universities kaun si hain? Is video me hum baat karenge NIRF Ranking 2024 ke basis par top universities ke ...,FutureDesk,2025-08-20T08:30:07Z,2025,179,0,0,PT4S,unknown,https://www.youtube.com/watch?v=BAHDss5lygA,18,Relevant,Top 10 Universities in India 2025 | NIRF Ranking#Top10Universities #NIRFRanking2025#subscribe,India ke top 10 universities kaun si hain? Is video me hum baat karenge NIRF Ranking 2024 ke basis par top universities ke .,Top 10 Universities in India 2025 | NIRF Ranking#Top10Universities #NIRFRanking2025#subscribe India ke top 10 universities kaun si hain? Is video me hum baat karenge NIRF Ranking 2024 ke basis par top universities ke .
7-m5A6wFzP8,Andhra University,rankings,NIRF,Andhra University NIRF,Top Colleges Of Pharmacy As Per NIRF Ranking In Andhrapradesh-2023,Top Colleges Of Pharmacy As Per NIRF Ranking In Andhrapradesh-2023 https://www.nirfindia.org/2023/PharmacyRanking.html.,EsPharma Education,2023-06-06T06:00:18Z,2023,50,2,0,PT1M41S,unknown,https://www.youtube.com/watch?v=7-m5A6wFzP8,18,Relevant,Top Colleges Of Pharmacy As Per NIRF Ranking In Andhrapradesh-2023,Top Colleges Of Pharmacy As Per NIRF Ranking In Andhrapradesh-2023,Top Colleges Of Pharmacy As Per NIRF Ranking In Andhrapradesh-2023 Top Colleges Of Pharmacy As Per NIRF Ranking In Andhrapradesh-2023
qzQ1WRTCUpc,VIT Vellore,rankings,NIRF,VIT Vellore NIRF,VIT Vellore Ranking,Follow us on our Social Media Handles: Facebook- https://bit.ly/3CEWzIJ Instagram- https://bit.ly/3CiFgLV LinkedIn ...,shiksha.com,2024-08-16T09:41:53Z,2024,1355,4,0,PT6S,unknown,https://www.youtube.com/watch?v=qzQ1WRTCUpc,17,Relevant,VIT Vellore Ranking,Follow us on our Social Media Handles: Facebook- Instagram- LinkedIn .,VIT Vellore Ranking Follow us on our Social Media Handles: Facebook- Instagram- LinkedIn .
1VRdshvln54,University of Madras,rankings,NIRF,University of Madras NIRF,NIRF Ranking 2025 Top 15 Govt  Engineering Colleges in India #shorts #nirfranking #engineering,NIRF Ranking 2025 Top 15 Govt Engineering Colleges in India #shorts #nirfranking #engineering India ke Top 15 Engineering ...,Vikas Kumar,2025-09-05T06:34:17Z,2025,319,11,0,PT4S,unknown,https://www.youtube.com/watch?v=1VRdshvln54,17,Relevant,NIRF Ranking 2025 Top 15 Govt Engineering Colleges in India #shorts #nirfranking #engineering,NIRF Ranking 2025 Top 15 Govt Engineering Colleges in India #shorts #nirfranking #engineering India ke Top 15 Engineering .,NIRF Ranking 2025 Top 15 Govt Engineering Colleges in India #shorts #nirfranking #engineering NIRF Ranking 2025 Top 15 Govt Engineering Colleges in India #shorts #nirfranking #engineering India ke Top 15 Engineering .
4toh3ENaS8I,Delhi University,rankings,NIRF,Delhi University NIRF,What is NIRF Ranking? #nirfranking #education #indianuniversities #collegeranking #highereducation,"Curious about the National Institutional Ranking Framework (NIRF)? In this short video, we break down what NIRF Rankings are, ...",Career Counsellor Sudip 🎯,2024-09-04T13:37:40Z,2024,2822,51,22,PT42S,unknown,https://www.youtube.com/watch?v=4toh3ENaS8I,17,Relevant,What is NIRF Ranking? #nirfranking #education #indianuniversities #collegeranking #highereducation,"Curious about the National Institutional Ranking Framework (NIRF)? In this short video, we break down what NIRF Rankings are, .","What is NIRF Ranking? #nirfranking #education #indianuniversities #collegeranking #highereducation Curious about the National Institutional Ranking Framework (NIRF)? In this short video, we break down what NIRF Rankings are, ."
dzhx3PfTb_8,University of Allahabad,rankings,NIRF,University of Allahabad NIRF,"Why Choose BBAU After CUET 2025? 🎓| Campus, NIRF Ranking &amp; Placements Uncovered 🔎| #shorts","Why Choose BBAU After CUET 2025? | Campus, NIRF Ranking & Placements Uncovered | #shorts ...",SuperGrads CUET by Toprankers,2025-02-12T13:11:59Z,2025,49206,1700,53,PT1M11S,unknown,https://www.youtube.com/watch?v=dzhx3PfTb_8,17,Relevant,"Why Choose BBAU After CUET 2025? 🎓| Campus, NIRF Ranking & Placements Uncovered 🔎| #shorts","Why Choose BBAU After CUET 2025? | Campus, NIRF Ranking & Placements Uncovered | #shorts .","Why Choose BBAU After CUET 2025? 🎓| Campus, NIRF Ranking & Placements Uncovered 🔎| #shorts Why Choose BBAU After CUET 2025? | Campus, NIRF Ranking & Placements Uncovered | #shorts ."
NAadwoNNTok,Osmania University,rankings,NIRF,Osmania University NIRF,Special Report on Osmania University secured the 53rd rank in the NAIRS rankings | T News,"Telugu #TnewsLive #Telangana Stay updated with the latest Telugu news, breaking news, and trending stories from Telangana ...",T News telugu,2025-12-25T13:15:04Z,2025,259,1,0,PT4M13S,unknown,https://www.youtube.com/watch?v=NAadwoNNTok,17,Relevant,Special Report on Osmania University secured the 53rd rank in the NAIRS rankings | T News,"Telugu #TnewsLive #Telangana Stay updated with the latest Telugu news, breaking news, and trending stories from Telangana .","Special Report on Osmania University secured the 53rd rank in the NAIRS rankings | T News Telugu #TnewsLive #Telangana Stay updated with the latest Telugu news, breaking news, and trending stories from Telangana ."
4kQ_-n4VKKI,University of Allahabad,rankings,NIRF,University of Allahabad NIRF,Top 10 Institutes in India | NIRF Ranking 2023 #shorts #nirf #topinstitute #nirfranking,Top 10 Institutes in India | NIRF Ranking 2023 #verifiedmedico.,Verified Medico,2023-06-17T17:43:00Z,2023,178,8,0,PT57S,unknown,https://www.youtube.com/watch?v=4kQ_-n4VKKI,17,Relevant,Top 10 Institutes in India | NIRF Ranking 2023 #shorts #nirf #topinstitute #nirfranking,Top 10 Institutes in India | NIRF Ranking 2023 #verifiedmedico.,Top 10 Institutes in India | NIRF Ranking 2023 #shorts #nirf #topinstitute #nirfranking Top 10 Institutes in India | NIRF Ranking 2023 #verifiedmedico.
2o0al17pVCQ,University of Allahabad,rankings,NIRF,University of Allahabad NIRF,TOP IIT ACCORDING NIRF RANKING #iitshorts #nirfranking,TOP IIT ACCORDING NIRF RANKING #iitshorts #nirfranking Average JEE Student Journey | IIT Motivation status | IIT Status ...,eSaral Mentorship,2023-04-19T09:51:20Z,2023,1880,86,1,PT18S,unknown,https://www.youtube.com/watch?v=2o0al17pVCQ,17,Relevant,TOP IIT ACCORDING NIRF RANKING #iitshorts #nirfranking,TOP IIT ACCORDING NIRF RANKING #iitshorts #nirfranking Average JEE Student Journey | IIT Motivation status | IIT Status .,TOP IIT ACCORDING NIRF RANKING #iitshorts #nirfranking TOP IIT ACCORDING NIRF RANKING #iitshorts #nirfranking Average JEE Student Journey | IIT Motivation status | IIT Status .
URAddXTSpZE,Shri Shankaracharya Technical Campus Bhilai,rankings,NIRF,Shri Shankaracharya Technical Campus Bhilai NIRF,SSTC Bhilai || Campus Tour Full Video || Shri Shankaracharya Technical Campus,"Shri Shankaracharya Technical Campus Bhilai (SSTC Bhilai ) campus tour comment, like, share, and subscribe for more videos...",Rohan Singh,2023-08-06T08:31:39Z,2023,6499,52,107,PT6M34S,unknown,https://www.youtube.com/watch?v=URAddXTSpZE,17,Relevant,SSTC Bhilai || Campus Tour Full Video || Shri Shankaracharya Technical Campus,"Shri Shankaracharya Technical Campus Bhilai (SSTC Bhilai ) campus tour comment, like, share, and subscribe for more videos.","SSTC Bhilai || Campus Tour Full Video || Shri Shankaracharya Technical Campus Shri Shankaracharya Technical Campus Bhilai (SSTC Bhilai ) campus tour comment, like, share, and subscribe for more videos."
4cZilPLdRtE,Dr APJ Abdul Kalam Technical University,rankings,NIRF,Dr APJ Abdul Kalam Technical University NIRF,Top 10 engineering colleges according to nirf ranking #shorts#viral#trending#nirf #ATK#engineering,amartechnicalknowledge Top 10 engineering colleges according to nirf ranking #shorts#viral#trending#nirf #ATK#engineering ...,ATK (NITian),2023-06-13T17:15:33Z,2023,231,7,0,PT32S,unknown,https://www.youtube.com/watch?v=4cZilPLdRtE,17,Relevant,Top 10 engineering colleges according to nirf ranking #shorts#viral#trending#nirf #ATK#engineering,amartechnicalknowledge Top 10 engineering colleges according to nirf ranking #shorts#viral#trending#nirf #ATK#engineering .,Top 10 engineering colleges according to nirf ranking #shorts#viral#trending#nirf #ATK#engineering amartechnicalknowledge Top 10 engineering colleges according to nirf ranking #shorts#viral#trending#nirf #ATK#engineering .
gOQfQR_MXgQ,Delhi University,rankings,NIRF,Delhi University NIRF,Preference List for BSC Hons Computer Science DELHI UNIVERSITY,CUET UG 2025: B. Sc. (Hons.) Computer Science- NIRF Rank-wise (Top to bottom) preference list of all 20 colleges of Delhi ...,Gyaan Bytz,2025-07-09T11:58:14Z,2025,2433,30,3,PT9S,unknown,https://www.youtube.com/watch?v=gOQfQR_MXgQ,17,Relevant,Preference List for BSC Hons Computer Science DELHI UNIVERSITY,CUET UG 2025: B. Sc. (Hons.) Computer Science- NIRF Rank-wise (Top to bottom) preference list of all 20 colleges of Delhi .,Preference List for BSC Hons Computer Science DELHI UNIVERSITY CUET UG 2025: B. Sc. (Hons.) Computer Science- NIRF Rank-wise (Top to bottom) preference list of all 20 colleges of Delhi .
P3dGOLpjf-4,Jamia Millia Islamia,rankings,NIRF,Jamia Millia Islamia NIRF,Jamia Millia Islamia University Best Books | Jamia Admission 2025 | JMI Admission 2025 #jmi #jamia,"About this video:- jamia got 3rd position in nirf ranking by government of India, ministry of education and ugc india that means ...",TBIT,2025-02-04T07:31:21Z,2025,32544,1358,12,PT41S,unknown,https://www.youtube.com/watch?v=P3dGOLpjf-4,17,Relevant,Jamia Millia Islamia University Best Books | Jamia Admission 2025 | JMI Admission 2025 #jmi #jamia,"About this video:- jamia got 3rd position in nirf ranking by government of India, ministry of education and ugc india that means .","Jamia Millia Islamia University Best Books | Jamia Admission 2025 | JMI Admission 2025 #jmi #jamia About this video:- jamia got 3rd position in nirf ranking by government of India, ministry of education and ugc india that means ."
fNP3Zz1ai3c,University of Rajasthan,rankings,NIRF,University of Rajasthan NIRF,Top 5 medical Colleges in India according to nirf ranking| Neet | top Medical colleges | #shorts,Top 5 medical Colleges in India according to nirf ranking| Neet | top Medical colleges | #shorts AIIMS delhi Pgimer chandigarh ...,Uncut Life,2023-06-16T14:39:33Z,2023,1732,36,0,PT16S,unknown,https://www.youtube.com/watch?v=fNP3Zz1ai3c,17,Relevant,Top 5 medical Colleges in India according to nirf ranking| Neet | top Medical colleges | #shorts,Top 5 medical Colleges in India according to nirf ranking| Neet | top Medical colleges | #shorts AIIMS delhi Pgimer chandigarh .,Top 5 medical Colleges in India according to nirf ranking| Neet | top Medical colleges | #shorts Top 5 medical Colleges in India according to nirf ranking| Neet | top Medical colleges | #shorts AIIMS delhi Pgimer chandigarh .
PBtqyx1PQa8,VIT Vellore,rankings,NIRF,VIT Vellore NIRF,Is VIT Vellore Manipulating NIRF Rankings? Reality Check of India&#39;s #1 Private College ! Review. ,"Need Direct Admission Support? For personalized Admission Guidance & Support, including details on Management Quota ...",Admission Junction,2026-02-17T11:30:06Z,2026,155,7,1,PT2M42S,unknown,https://www.youtube.com/watch?v=PBtqyx1PQa8,17,Relevant,Is VIT Vellore Manipulating NIRF Rankings? Reality Check of India's #1 Private College ! Review.,"Need Direct Admission Support? For personalized Admission Guidance & Support, including details on Management Quota .","Is VIT Vellore Manipulating NIRF Rankings? Reality Check of India's #1 Private College ! Review. Need Direct Admission Support? For personalized Admission Guidance & Support, including details on Management Quota ."
MwoqUy1lJYI,Central University of South Bihar,rankings,NIRF,Central University of South Bihar NIRF,Central University Of South Bihar Admission 2026,Best University in Bihar : Central University NIRF Ranking 2025 Bihar Best Law College in Bihar Best Pharmacy college in Bihar ...,The Sarkari College ,2025-09-10T07:30:06Z,2025,5,2,2,PT9M3S,unknown,https://www.youtube.com/watch?v=MwoqUy1lJYI,17,Relevant,Central University Of South Bihar Admission 2026,Best University in Bihar : Central University NIRF Ranking 2025 Bihar Best Law College in Bihar Best Pharmacy college in Bihar .,Central University Of South Bihar Admission 2026 Best University in Bihar : Central University NIRF Ranking 2025 Bihar Best Law College in Bihar Best Pharmacy college in Bihar .
5JxJa__el8c,Mysore University,rankings,NIRF,Mysore University NIRF,Top 5 Engineering Colleges in Karnataka. NIRF ranking #infoskool #college #engineering,1.NITK Surat hall @nitksurathkal NIRF Engineering Ranking 10 NIRF Overall Ranking 27 2.VTU (Vishveswarayya Technological ...,info skool,2023-01-30T12:17:37Z,2023,4067,54,0,PT19S,unknown,https://www.youtube.com/watch?v=5JxJa__el8c,17,Relevant,Top 5 Engineering Colleges in Karnataka. NIRF ranking #infoskool #college #engineering,1.NITK Surat hall @nitksurathkal NIRF Engineering Ranking 10 NIRF Overall Ranking 27 2.VTU (Vishveswarayya Technological .,Top 5 Engineering Colleges in Karnataka. NIRF ranking #infoskool #college #engineering 1.NITK Surat hall @nitksurathkal NIRF Engineering Ranking 10 NIRF Overall Ranking 27 2.VTU (Vishveswarayya Technological .
SIGFHGqCGy0,Mysore University,rankings,NIRF,Mysore University NIRF,NIRF ranking of Karnataka Top medical colleges |Karnataka MBBS colleges complete list|NTA 2023,NIRF ranking of Karnataka Top medical colleges |Karnataka MBBS colleges complete list|NTA 2023 #nirfranking2023 ...,Maths Techy,2023-06-06T05:06:33Z,2023,3866,45,1,PT10S,unknown,https://www.youtube.com/watch?v=SIGFHGqCGy0,17,Relevant,NIRF ranking of Karnataka Top medical colleges |Karnataka MBBS colleges complete list|NTA 2023,NIRF ranking of Karnataka Top medical colleges |Karnataka MBBS colleges complete list|NTA 2023 #nirfranking2023 .,NIRF ranking of Karnataka Top medical colleges |Karnataka MBBS colleges complete list|NTA 2023 NIRF ranking of Karnataka Top medical colleges |Karnataka MBBS colleges complete list|NTA 2023 #nirfranking2023 .
